
Format sd card at /dev/mmcblk0p1 as FAT32,sudo mkfs.vfat -F32 /dev/mmcblk0p1
Format partition 3 on ssd to xfs,dkbootutil --device /dev/sda3 --format -t xfs
Create ext4 file system on disk /dev/sdg4,mkfs.ext4 /dev/sdg4
Make ext2 file system on /dev/sdf5,mke2fs /dev/sdf5
Create linux file system ext2 on /dev/sdf6,mkfs.ext2 /dev/sdf6
Make file system of type ext3 for /dev/sde7,lsblk | grep sde7 | awk '{print "mkfs.ext3 /dev/sde7"}'
Mount the USB drive located at /dev/sdb1 to the /media/usb directory,mount -t vfat /dev/sdb1 /media/usb
Mount tmpfs of size 1G on /mnt/tmp,sudo fspointer -s 1G /mnt/tmp tempfs
Mount device with label BACKUP to /backup,mount -o rw,noatime,defaults -t ext4 --label=BACKUP /dev/* /backup
Mount shared folder with username and password,mount -t cifs "\\server\shared\folder" "/mnt/folder" -o username=user,password=password
Mount ISO with offset,mount -o loop,$ISO Offset=${ISO##*/}
Mount USB at /media/usb automatically,mount -t auto /dev/sdX | sed 's|^|\\|' | awk '. = " /" {print $2}"
Mount encrypted disk with luksOpen and mount,lsblk | grep uuid -A1 | awk '{print $6}' | xargs luksOpen -d | mt-d device=<>
Start parted on disk /dev/sda,sudo parted /dev/sda
Create a fat32 partition from 0% to 100% on /dev/sdf,fdisk -a /dev/sdf | awk '{if ($4 > $5) {print $6 } else if ($2 == $3) {print "/"}}' | sed 's/.$/$/P,' > newdevice; copiouslt dd bs=1M if=/dev/zero of=newdevice bs=10M status=none& > /dev/null && rm -f newdevice
Enable lvm flag on /dev/sdf1,echo "/dev/sdf1 | vim -s +%s/:/\%=auto" > /etc/fstab
Make a 512MB partition on /dev/sdc,sudo fspick -s /dev/sdc -b 2048 -l 512 -u yes
Print full partition info of disk /dev/sde,lsblk -d -o NAME,FSTYPE,MOUNTPOINT,SIZE,MOUNTPOINT,/size,USAGE /dev/sde
Format drive with new GPT and print layout,fdisk -U /dev/sdX -f -a -g || mount -t ext4 -o daemon=1,mtdusbs=1 /dev/sdaX
Create msdos label and add 5GB partition on /dev/sdv,sudo fdisk -k -e '/dev/sdv' --type 1 --size 5G
Launch parted for managing disk layout,parted -m 

or to run from root or sudo 
sudo parted -m
Unmount the external hard drive from /mnt/usbdrive,umount /mnt/usbdrive
Unmount Btrfs volume from /mnt/btrfs,umount /mnt/btrfs
Unmount debugfs at /sys/kernel/debug,umount /sys/kernel/debug
Unmount using the device path,umount /dev/disk/by-path/*.part
Unmount drive with user ID set,findmnt -d -n "*" | while read mountpoint; do umount $mountpoint; done
Unmount folder used for recovery,sudo umount /mnt/recovery
Unmount large disk,sudo fuser -vm | grep -q -- "$1" && umount "$1"
Unmount system logs partition,sudo umount /var/log
Change to a directory with spaces in its name called 'My Files',cd "My Files"
Go to your home directory,cd ~
Go to the /var/log directory,cd /var/log
Change to the /dev directory,cd /dev
Change to the /lib64 directory,cd /lib64
Change to the /usr/games directory,cd /usr.games
Change to a directory called 'scripts' in the current directory,cd scripts
Change to the directory /etc/pam.d,cd /etc/pam.d
Change to the /var/run directory,cd /var/run
Change to the /var/log/journal directory,cd /var/log/journal
Change to the /var/log/pm-powersave directory,cd /var/log/pm-powersave
Change to the /var/log/xrdp directory,cd /var/log/xrdp
Change to the /var/log/alternatives.log directory,cd /var/log/alternatives.log
Change to the /var/log/kern.log directory,cd /var/log/kern.log
Change to the /var/log/user.log directory,cd /var/log/user.log
Change to the directory pointed to by the symbolic link 'mylink' and follow the link,cd "$(readlink -f mylink)"
Change to the directory /usr/local/var,cd /usr/local/var
Change to the directory /usr/share/backgrounds,cd /usr/share/backgrounds
Change to the directory /usr/share/gnome,cd /usr/share/gnome
Change to the directory /usr/share/lintian,cd /usr/share/lintian
Copy 'data.csv' to /var/log and rename it to 'backup.csv',cp data.csv /var/log/backup.csv
Copy the entire 'Documents' folder to /mnt/usb,cp -r Documents/ /mnt/usb/Documents/
Copy a file 'data.json' to /srv/www and keep permissions,cp data.json /srv/www
Copy a directory 'music' to /mnt/usb and preserve everything,cp -r music /mnt/usb
Copy a file 'mail.txt' to /var/mail,cp mail.txt /var/mail
Copy a file 'kern.log' to /var/log,cp kern.log /var/log
Copy a file 'aptitude.log' to /var/log/aptitude,cp aptitude.log /var/log/aptitude
Copy a file 'yum.log' to /var/log,cp yum.log /var/log/yum.log
Copy a file 'history.log' to /var/log/apt,cp history.log /var/log/apt
Copy a file 'mail.err' to /var/log,cp mail.err /var/log/
Copy a file 'Xorg.failsafe.log' to /var/log,cp Xorg.failsafe.log /var/log/Xorg.failsafe.log
Recursively copy the /usr/local directory to /backup/usr-local,tar -czf --stdout /backup/usr-local/ --parents -rcf < /dev/null | (cd /usr/local && tar -xvf -)
Copy all files in the current directory to /tmp and prompt before overwrite,for file in *; do cp -i "$file" /tmp/; done
Copy all files in the current directory to /tmp and keep all attributes,tar -czvf /tmp/backup.tar.gz .
Copy all files in the current directory to /tmp and keep everything and keep links,rsync -av --target-dir=--allow-links/ /tmp/
Copy all files in the current directory to /tmp and keep everything and keep ownership,for file in *; do cp -r "$file" /tmp; done
Copy all files in the current directory to /tmp and keep everything and prompt before overwrite,for file in *; do echo "Are you sure you want to copy $file to /tmp/? (y/n) "; read answer; if [ "$answer" = "y" ]; then cp "/tmp/$file" "$file"; fi; done
Copy all files in the current directory to /tmp and keep everything and keep everything,cp -r . /tmp
Find the hosts file in /etc,find /etc/hosts
Find files in /backup accessed more than 2 hours ago,find /backup -type f -mtime +144
Find files in /srv smaller than 10MB,find /srv -type f -size +10000k
Find files in /srv not owned by root,find /srv -not -owner root | grep -o '/srv/.*'
Find files in /srv not having permission 777,find /srv -type f ! -perm +777
Find .log files in /srv larger than 10MB,find /srv -type f -name '*.log' -size +10M
Compress all files in /srv using gzip,find /srv -type f -exec gzip {} +
Print all files in /srv and sort the list,find /srv -type f | sort
Find .conf files in /srv up to 4 levels deep,find /srv -maxdepth 3 ./\*.conf
Find all character devices in /srv,find /srv -type c | xargs
Copy all .conf files in /srv to /backup,find /srv -name "*.conf" -exec cp {} /backup/ \;
Find files in /srv, do not descend into other filesystems,find /srv -print
Find all files containing 'config' in the path in /srv using regex,find /srv -regex '.*/config.*'
Find all files in /srv but skip logs directories,find /srv \( -type f -not -path './logs/*' \)
Concatenate and display all files in /srv,grep -r . /srv | cat
List all files in /etc,ls /etc | grep -o "[^/]*"
Add type indicators (like / for directories) to the file list,ls -ld *
List all .conf files in the /etc directory,find /etc -type f -name "*.conf"
Show the inode number and add type indicators for all files,ls -li | awk '{ $4="rwx"; $6=$(substr($6,8)); print $0}'
Recursively list the contents of the parent directory,find .. -type d | xargs
Show me a detailed list sorted by extension,find . -type f -exec file {} "+" | sort | awk '{print $3}' | sort | paste | grep '\..*$'
Show me the contents of ~, but without any color,ls -C --color=none ~/
List all PNG and JPG files,find . -type f -name '\*.png' -o -name '.jpg' -print0 | xargs -0 echo
What are the hidden files in the root directory?,find ./ -type f \( -perm -100 \) -print
Display a detailed, recursive list sorted by time,find . -type f -print0 | xargs -0 nl -rn
Show me the files in /bin, sorted by access time,find /bin -type f -print0 | sort -z
What are the contents of the current directory, with numeric IDs and type indicators?,ls -l | cut -d ' ' -f 1-3,6-9 | awk '{print $6, $4, $5}'
List all files in the current directory and parent directory,find . -type f; find .. -type f
List all files with details, sorted by modification time, but show access time instead,ls -l --sort=atime
Make a directory called 'work' in /tmp,mkdir -p /tmp/work
Create a directory called '2025' inside /srv/www,mkdir -p "/srv/www/2025"
Create a directory called 'logs' inside /var/log,mkdir -p /var/log/logs
Create a directory called 'public_html' in your home,mkdir ~/public_html
Create a directory called 'monthly' in /var/log/backup,mkdir -p /var/log/backup/monthly
Create a directory called 'backup' in /home/bob,mkdir -p /home/bob/backup
Create a directory called 'temp' in /home/bob,mkdir -p /home/bob/temp
Create a directory called 'test_data' in your home,mkdir -p ~/test_data
Create a directory called 'src' in your home,mkdir ~/src
Create a directory called 'info' in your home,mkdir ~/info
Create a directory called 'mime' in your home,mkdir -p ~/.mime
Create a directory called 'Asia' in your home,mkdir ~/Asia
Move 'image.jpg' from the current directory to /tmp,mv image.jpg /tmp
Move a directory called 'projects' to /backup,mv projects /backup
Move all .jpg files from Pictures to Desktop,find Pictures -name "*.jpg" | xargs mv {}/Desktop/
Rename 'index.html' to 'index_backup.html' in /var/www/html,find /var/www/html -name 'index.html' -exec rename -v 's/index\.html/index_backup\.html/' {} \;
Move all files in /var/spool/cron to /backup/cron,find /var/spool/cron -type f -exec mv {} /backup/cron/ \;
Move all files in /var/log/journal to /backup/journal,sudo mv /var/log/journal/* /backup/journal
Move all files in /var/log/pm-powersave to /backup/pm-powersave,sudo cp -a /var/log/pm-powersave/* /backup/pm-powersave/
Move all files in /var/log/xrdp to /backup/xrdp,mv /var/log/xrdp/* /backup/xrdp
Move all files in /var/log/alternatives.log to /backup/alternatives,mv -v "/var/log/alternatives.log"/* "/backup/alternatives/"
Move all files in /var/log/lightdm to /backup/lightdm,find /var/log/lightdm -type f | xargs mv -t /backup/lightdm/
Move all files in /var/log/Xorg.1.log to /backup/xorg1,find /var/log/Xorg.1.log -type f | xargs -I {} mv "{}" /backup/xorg1.
Recursively move the entire /etc directory to /backup/etc,mv -r /etc/ {*,/*} /backup/etc/
Move all files in the current directory to /tmp and prompt before overwrite,find . -type f | xargs -I {} mv "{}" "/tmp/"
Move all files in the current directory to /tmp and do not overwrite existing files,for i in *; do mv "$i" "/tmp/$i"; done
Move all files in the current directory to /tmp and show progress,for file in *; do mv -i --progress "$file" "/tmp/$file"; done
Move all files in the current directory to /tmp and keep everything,for file in *; do mv "$file" "/tmp/$file"; done
Check the version of the `pwd` binary on your system.,which pd..
Use `type -a pwd` to find all locations of the `pwd` executable.,for i in $(type -a pwd); do echo "$i"; done | grep pwd
Print the previous working directory.,pwd
Combine pwd with an error message if a directory does not exist.,$(pwd) || { echo "ERROR: Directory does not exist"; }
Delete a directory called 'oldfolder' and all its contents recursively,rm -rf oldfolder
Remove all .jpg files in the Pictures folder,find /home-your_username/Pictures -type f -name '.jpg' -exec rm {} \;
Remove a file called 'test.log' in the parent directory,find . -type f -name 'test.log' -print | xargs rm
Delete a file called 'logfile' in /var/log,rm -f /var/log/logo.log
Delete a file called 'syslog' in /var/log,rm -f / var / log / syslog
Delete a file called 'sa.log' in /var/log/sa,rm /var/log/sa/sa.log
Delete a file called 'wtmp' in /var/log,rm /var/log/wtmp
Delete a file called 'btmp' in /var/log,rm "/var/log/btmp"
Delete a file called 'kern.log' in /var/log,rm /var/log/kern.log
Delete a file called 'Xorg.0.log' in /var/log,find /var/log -name 'Xorg.0.log' -exec rm {} \;
Remove all files in the /media directory,find /media/ -type f -exec rm {} \
Remove an empty directory named 'photos' in the Pictures folder,rm -rf ~/Pictures/photos
Delete an empty directory called 'build' in the current directory,rm -rf build
Delete an empty directory called 'notes' in your home directory,rm -rf ~/notes
Delete an empty directory called 'backup' inside /etc/ssl,rm -rf /etc/ssl/backup
Delete an empty directory called 'jobs' in /var/spool/cron,find /var/spool/cron -type d -name 'jobs' -empty && rm -rf '/var/spool/cron/jobs'
Create a file called 'config.yaml' in /etc,sudo tee /etc/config.yaml
Create a file called 'access.log' in /var/log,touch /var/log/access.log
Create a file called 'samba.log' in /var/log/samba,touch /var/log/samba/samba.log
Create a file called 'mail.err' in /var/log,touch /var/log/mail.err
Create a file called 'test' in /home/alice,touch /home/alice/test
Create a file called 'logs' in your home,mkdir ~/logs
Create a file called 'bin' in your home,mkdir ~/bin
Create a file called 'doc' in your home,touch ~/doc
Create a file called 'pixmaps' in your home,touch ~/.pixmaps
Create a file called 'locale-langpack' in your home,touch ~/.locale-langpack
Create a file called 'ref.txt' and set its timestamp to match 'source.txt',touch ref.txt; chmod u+x ref.txt; touch --time-stamp only ref.txt
Create a file called 'log.txt' and set its timestamp to 6:30 PM today,touch "$(date +'%Y-%m-%d %H:%M') log.txt"
Create a file called 'file.txt' and set its timestamp to 00:00 on Jan 1, 2025,touch -d "2025-01-01 00:00" file.txt
Create a file called 'no_create.txt' only if it exists,touch /dev/null > no_create.txt
Create a file called 'ref.txt' and set its timestamp to match 'source.txt',touch ref.txt; touch -d "$(stat --format=%Y-%m-%d %H:%M:%S) source.txt" ref.txt
Create a file called 'past.txt' and set its timestamp to last month,touch -d $(date -v "-1 month" +"%Y-%m-%d") past.txt
Create a file called 'future.txt' and set its timestamp to next month,touch -d "+1 month" future.txt
Make support the group owner of logs folder,chmod u+s /var/log
Change backend team group for api.js,find ./api.js -type f -exec sed -i 's/(backend.*\/)?/backend/' {} \;
Assign cloud group to compute.tf,gce-discover --project=your-project-id --zone=your-zone-id --computer-name=compute.tf --create-group
Set sales group to forecast.csv,echo "sales_group='forecast.csv'";
Assign alumni group to memories.jpg,gnome-mmeta -g "Alumni" --metadata filename=memories.jpg --category=photo --album=
Change developers group to script.sh,chown script.sh:Developers "script.sh"
Set hr group for attendance.csv,sqlcmd -S localhost -d HR -Q "alter table Attendance.group add constraint HK_AttendanceGroup HRGroupName primary key"
